"Timestamp"," Accel x"," Accel y"," Accel z"," Gyro x"," Gyro y"," Gyro z","Mag x","Mag y","Mag z","Light Intensity"
"185","-0.9484632","3.2025225","8.843724","0.16244528","-0.60792774","0.074814975","","","",""
"187","-0.9532541","3.1929984","9.094044","0.1699021","-0.6281678","0.078010775","","","",""
"190","-0.8814633","3.1834743","9.193228","0.17416313","-0.63349414","0.08546762","","","",""
"191","","","","","","","","","",""
"192","-0.7953136","3.2168171","9.320748","0.17416313","-0.6377553","0.09398974","","","",""
"194","","","","","","","-7.040376","-35.877396","-29.754747",""
"195","-0.7330955","3.1834779","9.471885","0.17416312","-0.62284166","0.09825081","","","",""
"197","-0.7091683","3.2311091","9.57579","0.16670626","-0.6004712","0.10251187","","","",""
"200","-0.6373775","3.2596889","9.660804","0.16031466","-0.5749049","0.103577144","","","",""
"202","-0.5799459","3.231113","9.75054","0.1507273","-0.53442496","0.10038136","","","",""
"204","","","","","","","-7.0763526","-35.489082","-30.695734",""
"205","-0.49379605","3.2263515","9.826108","0.1358136","-0.48861867","0.099316105","","","",""
"207","-0.4698689","3.1882493","9.840276","0.12089989","-0.43642083","0.095055066","","","",""
"210","-0.49380505","3.1453848","9.882782","0.10492093","-0.384223","0.09505507","","","",""
"212","-0.46509153","3.1263351","9.892228","0.08574618","-0.33415568","0.09185929","","","",""
"214","","","","","","","-7.1013017","-36.77692","-30.308596",""
"215","-0.4172325","3.1549144","9.826104","0.06550615","-0.27769676","0.08866351","","","",""
"217","-0.46988687","3.1406274","9.8119335","0.046331406","-0.2223031","0.085467726","","","",""
"220","-0.4842504","3.0977623","9.764703","0.022895595","-0.16690947","0.08227194","","","",""
"222","-0.50340027","3.050135","9.731641","0.0015903134","-0.1093853","0.08333722","","","",""
"224","-0.5416956","3.0739517","9.708024","-0.018649705","-0.053991664","0.08227196","-7.5535946","-37.09462","-30.990154",""
"227","-0.58956355","3.0453753","9.651347","-0.03782446","-7.285514E-4","0.08227197","","","",""
"229","-0.5943544","3.054903","9.566332","-0.05806448","0.042947188","0.089728825","","","",""
"231","","","","","","","","","",""
"232","-0.58957255","3.0930085","9.452978","-0.07617397","0.08662294","0.095055155","","","",""
"234","-0.65179956","3.131114","9.3963","-0.09321819","0.12497236","0.098250955","-7.9269743","-36.70694","-30.647366",""
"237","-0.7140266","3.0644345","9.339623","-0.10706663","0.15160389","0.10570781","","","",""
"239","-0.7571082","3.0215697","9.155424","-0.1198498","0.16864803","0.11103413","","","",""
"242","-0.80018973","2.9644158","9.037348","-0.1294372","0.1793006","0.12062152","","","",""
"244","-0.80019426","3.0358622","8.999562","-0.13263299","0.17823528","0.12807837","-7.6722918","-35.625595","-30.749884",""
"247","-0.80498517","2.9882343","8.990115","-0.13902457","0.17503944","0.13660048","","","",""
"249","-0.79541695","3.0120506","8.994838","-0.1443509","0.1622562","0.14192681","","","",""
"252","-0.7762761","3.069208","8.947606","-0.14115514","0.1430814","0.15257946","","","",""
"254","-0.78585327","3.0692098","8.961774","-0.13476355","0.120710805","0.16003631","-7.069178","-36.219772","-30.808054",""
"257","-0.7571397","3.0835004","9.06568","-0.12837198","0.09514442","0.16855843","","","",""
"259","-0.6949217","3.097791","9.1554165","-0.11558883","0.074904345","0.17388476","","","",""
"262","-0.6327036","3.1454222","9.292384","-0.10280568","0.04827269","0.18027635","","","",""
"264","-0.5609129","3.2263944","9.358505","-0.08256568","0.03548947","0.18453741","-7.072222","-36.222717","-30.653442",""
"267","-0.541772","3.2692633","9.424626","-0.0591299","0.014184132","0.18666793","","","",""
"269","-0.5178448","3.2787905","9.467133","-0.03995517","-7.296192E-4","0.18773322","","","",""
"271","","","","","","","","","",""
"272","-0.46041307","3.321659","9.452963","-0.017584644","-0.015643371","0.18560271","","","",""
"274","-0.4173405","3.3264236","9.434071","5.248255E-4","-0.030557124","0.18134165","-7.439515","-35.829147","-30.619873",""
"277","-0.35033607","3.378818","9.344332","0.019699559","-0.04653614","0.1749501","","","",""
"279","-0.30726343","3.4216862","9.353777","0.041004818","-0.06144989","0.16749325","","","",""
"282","-0.22590001","3.531236","9.268762","0.05911429","-0.07742891","0.16003641","","","",""
"284","-0.22111818","3.5502896","9.230976","0.07402796","-0.09127739","0.14725326","-7.2839684","-36.210377","-30.46757",""
"287","-0.20197724","3.6074471","9.1270685","0.0814848","-0.11151747","0.13233958","","","",""
"289","-0.18762273","3.6741304","9.046776","0.08787637","-0.13069227","0.12168696","","","",""
"292","-0.15890911","3.674132","9.098728","0.0953332","-0.14454076","0.10783854","","","",""
"294","-0.17805895","3.697948","9.089281","0.09533319","-0.15412818","0.093990125","-7.0570025","-36.207985","-31.426493",""
"297","-0.22592698","3.7122393","9.08928","0.09320266","-0.16797669","0.078011185","","","",""
"299","-0.19721334","3.6836631","9.155401","0.09107212","-0.17756411","0.06735855","","","","9.018283"
"302","-0.2690131","3.6265094","9.174293","0.08468053","-0.17862944","0.052444875","","","",""
"304","-0.2833766","3.6026962","9.164846","0.07509314","-0.17649898","0.04179225","-7.4973955","-36.725727","-31.328335",""
"307","-0.2785948","3.5503056","9.112891","0.06550576","-0.1743685","0.03327015","","","",""
"309","-0.32646272","3.5407815","9.145952","0.05485312","-0.17117278","0.022617524","","","",""
"311","","","","","","","","","",""
"312","-0.33603996","3.574124","9.141228","0.03780889","-0.16052021","0.015160689","","","",""
"314","-0.32168537","3.536022","9.216795","0.022895189","-0.14454132","0.013030171","-7.6200113","-36.735764","-30.385044",""
"316","-0.36955336","3.440765","9.188457","0.0058509614","-0.13282348","0.004508073","","","",""
"319","-0.3647715","3.4360037","9.183732","-0.010128003","-0.116844594","2.4702805E-4","","","",""
"321","-0.4078532","3.393139","9.145947","-0.031433284","-0.1040615","0.0023775643","","","",""
"324","-0.50358456","3.3359852","9.1365","-0.0516733","-0.090213135","0.0013123102","-7.5065274","-36.734566","-30.864504",""
"326","-0.49401638","3.3074095","9.0751","-0.070848055","-0.071038455","0.00450811","","","",""
"329","-0.5466707","3.2883594","9.122329","-0.0932186","-0.06464694","0.0045081195","","","",""
"331","-0.5371026","3.2502575","9.1364975","-0.11239336","-0.051863834","0.006638656","","","",""
"334","-0.5753978","3.2312076","9.060928","-0.13050283","-0.042276528","0.01409551","-7.3960896","-36.736317","-31.18936",""
"336","-0.60412043","3.2359722","9.079819","-0.14861234","-0.038015537","0.022617627","","","",""
"339","-0.59455216","3.2216852","9.1270485","-0.16352604","-0.031624015","0.03007448","","","",""
"341","-0.6280611","3.245502","9.122324","-0.18057026","-0.02203671","0.04179239","","","",""
"344","-0.64721096","3.1692963","9.164831","-0.19015764","-0.022036772","0.05031451","-7.9280605","-35.97036","-30.844265",""
"346","-0.62328374","3.1883495","9.16483","-0.20187555","-0.0231021","0.05564083","","","",""
"349","-0.6137155","3.2121663","9.226228","-0.21039768","-0.027363217","0.06629348","","","",""
"351","-0.5658565","3.2169313","9.254566","-0.21146294","-0.032689594","0.07375033","","","",""
"354","-0.5179976","3.202644","9.292349","-0.21146296","-0.033754922","0.080141924","-8.217037","-36.1357","-30.636093",""
"356","-0.37919796","3.2169347","9.382086","-0.20933245","-0.03801604","0.08653352","","","",""
"359","-0.3409117","3.3026695","9.462377","-0.20613666","-0.041211892","0.087598786","","","",""
"361","-0.31698442","3.3026714","9.485991","-0.20294088","-0.042277217","0.0875988","","","",""
"364","-0.24519369","3.331251","9.476543","-0.19654931","-0.046538334","0.09079459","-7.408265","-36.7481","-30.570917",""
"366","-0.24041186","3.3360157","9.45765","-0.18909249","-0.049734186","0.08866408","","","",""
"369","-0.2404164","3.3503063","9.523771","-0.18163563","-0.045473196","0.08653356","","","",""
"371","-0.19734374","3.3503082","9.519048","-0.17524408","-0.053995367","0.08120725","","","",""
"374","-0.20213462","3.4122286","9.537939","-0.16459145","-0.062517546","0.075880945","-7.9582243","-35.787987","-30.696321",""
"376","-0.2117118","3.4122303","9.552108","-0.15606934","-0.06677865","0.0716199","","","",""
"379","-0.17342553","3.47415","9.613505","-0.1432862","-0.07530082","0.06416306","","","",""
"381","-0.15907097","3.4693892","9.703242","-0.12837252","-0.083822995","0.056706227","","","",""
"384","-0.08728026","3.4551022","9.7126875","-0.1145241","-0.09234516","0.049249396","-8.298397","-35.579742","-30.656088",""
"386","-0.068139344","3.4693925","9.726855","-0.098545164","-0.098736815","0.038596768","","","",""
"389","-0.06335752","3.4693942","9.811869","-0.08043569","-0.09234529","0.02794414","","","",""
"391","-0.06336199","3.4408185","9.807145","-0.06339149","-0.08595377","0.023683097","","","",""
"394","-0.07293919","3.4312944","9.783529","-0.047412544","-0.07956226","0.016226262","-7.834524","-36.514534","-31.442713",""
"396","-0.03943923","3.3884299","9.72213","-0.034629393","-0.07743179","0.0087694265","","","",""
"399","-0.049016386","3.407483","9.627668","-0.022911506","-0.07743186","2.4732793E-4","","","",""
"401","-0.10645708","3.3979588","9.665452","-0.012258882","-0.07743192","-0.009340035","","","",""
"404","-0.1591114","3.3550942","9.604051","-0.0048020477","-0.077431984","-0.017862134","-8.42742","-36.648106","-31.65147",""
"406","-0.13039783","3.3741481","9.622943","0.0069158403","-0.08062784","-0.024253706","","","",""
"408","-0.15433404","3.3217573","9.627665","0.018633729","-0.08382368","-0.029580016","","","",""
"411","-0.20220202","3.302707","9.665448","0.025025299","-0.082758486","-0.03384106","","","",""
"413","-0.2117792","3.2836573","9.674892","0.03461266","-0.07849749","-0.039167367","","","",""
"414","","","","","","","-8.201817","-36.12097","-31.409143",""
"416","-0.24528813","3.2312667","9.641831","0.042069495","-0.06677966","-0.03916736","","","",""
"418","-0.2979425","3.2169795","9.561539","0.044200007","-0.05932288","-0.04236314","","","",""
"421","-0.33623776","3.1884031","9.509583","0.04952632","-0.053996623","-0.045558922","","","",""
"423","-0.32188317","3.2265086","9.424568","0.050591573","-0.048670366","-0.043428384","","","",""
"424","","","","","","","-7.993115","-36.136253","-31.440409",""
"426","-0.35539216","3.1312516","9.367891","0.043134715","-0.04014832","-0.034906268","","","",""
"428","-0.4224055","3.1312535","9.245091","0.03993891","-0.04440944","-0.03277573","","","",""
"431","-0.42719632","3.1217291","9.221476","0.032482058","-0.049735818","-0.031710453","","","",""
"433","-0.4128418","3.0788643","9.207306","0.021829411","-0.04973588","-0.028514657","","","",""
"434","","","","","","","-7.993115","-36.136253","-31.440409",""
